Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763856035,358168,183581,86,1
2,Payment,1763856035,378561,279596,99,1
1,NewOrder,1763856035,379164,2499570,92,1
1,NewOrder,1763856035,407439,5044407,69,1
2,Payment,1763856035,407569,241945,13,1
2,Payment,1763856035,407901,278942,64,1
1,NewOrder,1763856035,408147,2599812,63,1
1,NewOrder,1763856035,408162,2625949,0,1
2,Payment,1763856035,436574,246147,53,1
1,NewOrder,1763856035,436607,1653778,78,1
1,NewOrder,1763856035,436621,3188604,61,1
2,Payment,1763856035,436700,148699,58,1
1,NewOrder,1763856035,436752,991114,88,1
2,Payment,1763856035,436754,167993,79,1
2,Payment,1763856035,436775,307566,49,1
1,NewOrder,1763856035,437136,3740357,24,1
1,NewOrder,1763856035,437205,1528523,18,1
2,Payment,1763856035,437221,220878,33,1
1,NewOrder,1763856035,479022,265310,56,1
2,Payment,1763856035,496260,555434,22,1
2,Payment,1763856035,526549,218201,97,1
5,StockLevel,1763856035,528589,1402217,19,1
2,Payment,1763856035,531570,191207,83,1
3,OrderStatus,1763856035,541817,89243,86,1
5,StockLevel,1763856035,541824,1024353,35,1
2,Payment,1763856035,547905,174238,3,1
5,StockLevel,1763856035,567027,879031,90,1
2,Payment,1763856035,574984,426498,60,1
2,Payment,1763856035,585464,415832,58,1
2,Payment,1763856035,604809,404434,79,1
2,Payment,1763856035,630596,419653,44,1
1,NewOrder,1763856035,631111,5587633,86,1
2,Payment,1763856035,638626,110330,14,1
5,StockLevel,1763856035,649634,1089938,13,1
5,StockLevel,1763856035,658144,775778,33,1
2,Payment,1763856035,658408,581151,99,1
2,Payment,1763856035,682766,638914,53,1
4,Delivery,1763856035,683186,3730314,67,1
2,Payment,1763856035,686886,537917,64,1
2,Payment,1763856035,722202,539586,3,1
4,Delivery,1763856035,722441,3043595,16,1
2,Payment,1763856035,722808,393671,83,1
2,Payment,1763856035,744390,517391,56,1
2,Payment,1763856035,744391,355977,49,1
1,NewOrder,1763856035,744774,1053608,97,1
1,NewOrder,1763856035,749003,1120064,14,1
2,Payment,1763856036,001339,63424,58,1
2,Payment,1763856036,001340,283997,74,1
2,Payment,1763856036,001513,320203,60,1
1,NewOrder,1763856036,001711,796394,10,1
2,Payment,1763856036,009290,338750,79,1
1,NewOrder,1763856036,050304,3315512,44,1
1,NewOrder,1763856036,051743,745484,22,1
1,NewOrder,1763856036,060638,1028229,11,1
1,NewOrder,1763856036,064816,3410210,58,1
1,NewOrder,1763856036,092463,3619112,46,1
2,Payment,1763856036,100421,40107,49,1
2,Payment,1763856036,116586,231477,83,1
2,Payment,1763856036,140587,181062,49,1
1,NewOrder,1763856036,201793,8353225,1,1
1,NewOrder,1763856036,224866,2267849,64,1
4,Delivery,1763856036,239616,2548953,99,1
