Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1763847385,378881,718203,19,1
2,Payment,1763847385,378908,459706,22,1
1,NewOrder,1763847385,392367,5067489,67,1
2,Payment,1763847385,420139,574929,34,1
2,Payment,1763847385,465652,423605,84,1
1,NewOrder,1763847385,489174,1692541,55,1
2,Payment,1763847385,491964,603518,73,1
1,NewOrder,1763847385,553560,7789986,20,1
2,Payment,1763847385,553591,515349,48,1
2,Payment,1763847385,590372,569497,53,1
2,Payment,1763847385,630832,515933,57,1
1,NewOrder,1763847385,663070,867091,70,1
2,Payment,1763847385,684623,385996,88,1
2,Payment,1763847385,686979,538205,61,1
1,NewOrder,1763847385,708831,5783478,66,1
4,Delivery,1763847385,721631,7288688,83,1
1,NewOrder,1763847385,721660,1116093,9,1
2,Payment,1763847385,758905,464831,42,1
2,Payment,1763847385,791994,502997,95,1
1,NewOrder,1763847385,804509,6853979,6,1
1,NewOrder,1763847385,804554,5144208,7,1
2,Payment,1763847385,804602,340787,50,1
5,StockLevel,1763847385,805220,5444707,17,1
1,NewOrder,1763847385,820205,4264937,30,1
2,Payment,1763847385,838667,371491,22,1
2,Payment,1763847385,889319,311777,84,1
1,NewOrder,1763847385,890148,5808302,99,1
1,NewOrder,1763847385,914260,7733709,29,1
2,Payment,1763847385,951555,515837,76,1
2,Payment,1763847385,952945,513456,33,1
1,NewOrder,1763847385,995122,5936731,34,1
1,NewOrder,1763847385,999040,4950035,87,1
1,NewOrder,1763847386,052223,9151254,51,1
2,Payment,1763847386,052355,312514,47,1
1,NewOrder,1763847386,053080,4162008,18,1
1,NewOrder,1763847386,068988,4220862,48,1
2,Payment,1763847386,069028,769694,39,1
4,Delivery,1763847386,070666,8016555,88,1
1,NewOrder,1763847386,070757,11934619,82,1
4,Delivery,1763847386,095265,7623523,86,1
1,NewOrder,1763847386,095514,3874521,73,1
5,StockLevel,1763847386,096988,5796086,49,1
4,Delivery,1763847386,097573,7493196,19,1
1,NewOrder,1763847386,145455,5327255,50,1
2,Payment,1763847386,146790,318856,57,1
1,NewOrder,1763847386,159907,1073041,43,1
2,Payment,1763847386,159918,239392,53,1
3,OrderStatus,1763847386,201123,565479,84,1
1,NewOrder,1763847386,210195,3915934,22,1
1,NewOrder,1763847386,223746,6354947,44,1
2,Payment,1763847386,223766,1272896,42,1
1,NewOrder,1763847386,225073,9305474,59,1
2,Payment,1763847386,225210,174123,61,1
1,NewOrder,1763847386,257094,5185463,97,1
1,NewOrder,1763847386,275477,11464246,41,1
2,Payment,1763847386,275524,839959,35,1
2,Payment,1763847386,295393,542947,95,1
1,NewOrder,1763847386,299547,4658884,75,1
1,NewOrder,1763847386,317905,4101903,74,1
2,Payment,1763847386,317934,3652338,1,1
1,NewOrder,1763847386,319997,4189403,12,1
4,Delivery,1763847386,347560,7371345,91,1
4,Delivery,1763847386,364904,8396216,47,1
1,NewOrder,1763847386,399351,5380146,53,1
2,Payment,1763847386,399365,3631055,61,1
1,NewOrder,1763847386,424201,6218792,85,1
2,Payment,1763847386,452637,3517376,69,1
2,Payment,1763847386,465816,877823,57,1
1,NewOrder,1763847386,466429,3757368,33,1
1,NewOrder,1763847386,467424,5989247,76,1
2,Payment,1763847386,475533,3494480,23,1
2,Payment,1763847386,489226,1335128,89,1
2,Payment,1763847386,497649,1113463,5,1
2,Payment,1763847386,530196,3439704,70,1
2,Payment,1763847386,539069,3432222,90,1
1,NewOrder,1763847386,753906,7283693,54,1
4,Delivery,1763847386,766655,8377862,84,1
2,Payment,1763847386,837609,3174970,79,1
2,Payment,1763847386,837775,3206747,9,1
5,StockLevel,1763847386,838377,4901266,95,1
